season,week,contestant,fan_vote_estimate,lower_bound,upper_bound,certainty,method
17,7,Brant Daugherty,0.9187103182844243,0.009999000000000001,0.9187123182844243,0.09128668171557563,percent
17,7,Corbin Bleu,0.01,0.009999000000000001,0.9187123182844243,0.09128668171557563,percent
17,7,"Nicole ""Snooki"" Polizzi",0.01,0.009999000000000001,0.12810408747178328,0.8818949125282167,percent
17,7,Leah Remini,0.012258336343115132,0.012256336343115133,0.9209706546275395,0.09128568171557572,percent
17,7,Bill Engvall,0.0190303453724605,0.0190283453724605,0.9277426636568848,0.0912856817155756,percent
17,7,Amber Riley,0.01,0.009999000000000001,0.9187123182844243,0.09128668171557563,percent
17,8,Elizabeth Berkley Lauren,0.020417666666666657,0.020415666666666655,0.924376,0.09603966666666663,percent
17,8,Jack Osbourne,0.01,0.009999000000000001,0.9139583333333333,0.09604066666666666,percent
17,8,Brant Daugherty,0.01,0.009999000000000001,0.14508957142857143,0.8649094285714286,percent
17,8,Corbin Bleu,0.01,0.009999000000000001,0.9139583333333333,0.09604066666666666,percent
17,8,Leah Remini,0.01,0.009999000000000001,0.9139583333333333,0.09604066666666666,percent
17,8,Bill Engvall,0.025626000000000003,0.025624,0.9295843333333333,0.09603966666666663,percent
17,8,Amber Riley,0.9139563333333333,0.009999000000000001,0.9139583333333333,0.09604066666666666,percent
17,9,Elizabeth Berkley Lauren,0.01,0.009999000000000001,0.15555588888888888,0.8544431111111112,percent
17,9,Jack Osbourne,0.016350206349206354,0.016348206349206352,0.8833323333333334,0.13301587301587292,percent
17,9,Corbin Bleu,0.876980126984127,0.009999000000000001,0.876982126984127,0.13301687301587295,percent
17,9,Leah Remini,0.016350206349206354,0.016348206349206352,0.8833323333333334,0.13301587301587292,percent
17,9,Bill Engvall,0.054445444444444456,0.054443444444444454,0.9214275714285715,0.13301587301587303,percent
17,9,Amber Riley,0.025874015873015875,0.025872015873015873,0.8928561428571429,0.13301587301587303,percent
17,10,Jack Osbourne,0.01,0.009999000000000001,0.9457152857142858,0.06428371428571422,percent
17,10,Corbin Bleu,0.01,0.009999000000000001,0.9457152857142858,0.06428371428571422,percent
17,10,Leah Remini,0.01,0.009999000000000001,0.21428611428571423,0.7957128857142858,percent
17,10,Bill Engvall,0.96,0.024284714285714288,0.960001,0.06428371428571433,percent
17,10,Amber Riley,0.01,0.009999000000000001,0.9457152857142858,0.06428371428571422,percent
17,11,Jack Osbourne,0.01,0.009999000000000001,0.970001,0.03999799999999998,percent
17,11,Corbin Bleu,0.01,0.009999000000000001,0.970001,0.03999799999999998,percent
17,11,Bill Engvall,0.01,0.009999000000000001,0.2772927827543202,0.7327062172456797,percent
17,11,Amber Riley,0.97,0.009999000000000001,0.970001,0.03999799999999998,percent
18,2,Cody Simpson,0.01,0.009999000000000001,0.8654078360655738,0.14459116393442617,percent
18,2,Diana Nyad,0.01,0.009999000000000001,0.17308512965722797,0.8369138703427721,percent
18,2,Billy Dee Williams,0.03459116393442623,0.03458916393442623,0.889999,0.14459016393442625,percent
18,2,James Maslow,0.01,0.009999000000000001,0.8654078360655738,0.14459116393442617,percent
18,2,NeNe Leakes,0.010001,0.009999000000000001,0.8654088360655738,0.14459016393442614,percent
18,2,Drew Carey,0.010001,0.009999000000000001,0.8654088360655738,0.14459016393442614,percent
18,2,Sean Avery,0.01,0.009999000000000001,0.09484369895678095,0.9151553010432191,percent
18,2,Charlie White,0.01,0.009999000000000001,0.8654078360655738,0.14459116393442617,percent
18,2,Amy Purdy,0.01,0.009999000000000001,0.8654078360655738,0.14459116393442617,percent
18,2,Danica McKellar,0.8654058360655736,0.009999000000000001,0.8654078360655738,0.14459116393442617,percent
18,2,Candace Cameron Bure,0.010001,0.009999000000000001,0.8654088360655738,0.14459016393442614,percent
18,2,Meryl Davis,0.01,0.009999000000000001,0.8654078360655738,0.14459116393442617,percent
18,5,Cody Simpson,0.01,0.009999000000000001,0.1166323823326432,0.8933666176673568,percent
18,5,James Maslow,0.01,0.009999000000000001,0.9013674596273291,0.10863154037267087,percent
18,5,NeNe Leakes,0.9013654596273292,0.009999000000000001,0.9013674596273291,0.10863154037267087,percent
18,5,Drew Carey,0.028634540372670818,0.028632540372670816,0.9200010000000001,0.10863154037267075,percent
18,5,Charlie White,0.01,0.009999000000000001,0.9013674596273291,0.10863154037267087,percent
18,5,Amy Purdy,0.01,0.009999000000000001,0.9013674596273291,0.10863154037267087,percent
18,5,Danica McKellar,0.01,0.009999000000000001,0.9013674596273291,0.10863154037267087,percent
18,5,Candace Cameron Bure,0.01,0.009999000000000001,0.9013674596273291,0.10863154037267087,percent
18,5,Meryl Davis,0.01,0.009999000000000001,0.9013674596273291,0.10863154037267087,percent
18,6,James Maslow,0.12588664982269507,0.009999000000000001,0.930001,0.07999800000000001,percent
18,6,NeNe Leakes,0.13297884840425536,0.009999000000000001,0.930001,0.07999800000000001,percent
18,6,Drew Carey,0.1365239476950355,0.009999000000000001,0.1365250726950355,0.8734739273049645,percent
18,6,Charlie White,0.12234055053191495,0.009999000000000001,0.930001,0.07999800000000001,percent
18,6,Amy Purdy,0.11524835195035465,0.009999000000000001,0.930001,0.07999800000000001,percent
18,6,Danica McKellar,0.12234055053191495,0.009999000000000001,0.930001,0.07999800000000001,percent
18,6,Candace Cameron Bure,0.1365249476950355,0.009999000000000001,0.930001,0.07999800000000001,percent
18,6,Meryl Davis,0.10815615336879436,0.009999000000000001,0.930001,0.07999800000000001,percent
18,7,James Maslow,0.01,0.009999000000000001,0.940001,0.069998,percent
18,7,NeNe Leakes,0.01,0.009999000000000001,0.1552797888198758,0.8547192111801242,percent
18,7,Charlie White,0.01,0.009999000000000001,0.940001,0.069998,percent
18,7,Amy Purdy,0.01,0.009999000000000001,0.940001,0.069998,percent
18,7,Danica McKellar,0.01,0.009999000000000001,0.940001,0.069998,percent
18,7,Candace Cameron Bure,0.01,0.009999000000000001,0.940001,0.069998,percent
18,7,Meryl Davis,0.94,0.009999000000000001,0.940001,0.069998,percent
18,8,James Maslow,0.018850557522123907,0.018848557522123905,0.9323008849557521,0.08654767256637175,percent
18,8,Charlie White,0.01,0.009999000000000001,0.9234503274336282,0.08654867256637178,percent
18,8,Amy Purdy,0.9234483274336281,0.009999000000000001,0.9234503274336282,0.08654867256637178,percent
18,8,Danica McKellar,0.01,0.009999000000000001,0.16519207374631265,0.8448069262536874,percent
18,8,Candace Cameron Bure,0.018850557522123907,0.018848557522123905,0.9323008849557521,0.08654767256637175,percent
18,8,Meryl Davis,0.018850557522123907,0.018848557522123905,0.9323008849557521,0.08654767256637175,percent
18,9,James Maslow,0.010001,0.009999000000000001,0.9495297958115183,0.06046920418848167,percent
18,9,Charlie White,0.01,0.009999000000000001,0.20104752041884813,0.8089514795811519,percent
18,9,Amy Purdy,0.01,0.009999000000000001,0.9495287958115184,0.06047020418848159,percent
18,9,Candace Cameron Bure,0.9599989999999999,0.020470204188481656,0.960001,0.06046920418848167,percent
18,9,Meryl Davis,0.01,0.009999000000000001,0.9495287958115184,0.06047020418848159,percent
18,10,Candace Cameron Bure,0.2732572808303043,0.036163595731618,0.970001,0.06616259573161798,percent
18,10,Meryl Davis,0.23837173458484795,0.009999000000000001,0.943836404268382,0.06616259573161798,percent
18,10,Amy Purdy,0.2412792994861616,0.009999000000000001,0.943836404268382,0.06616259573161798,percent
18,10,James Maslow,0.24709168509868631,0.009999000000000001,0.2470929350986863,0.7629060649013137,percent
19,1,Jonathan Bennett,0.01,0.009999000000000001,0.8746246559139785,0.13537434408602145,percent
19,1,Betsey Johnson,0.015377344086021507,0.015375344086021508,0.880001,0.13537434408602145,percent
19,1,Bethany Mota,0.8746226559139785,0.009999000000000001,0.8746246559139785,0.13537434408602145,percent
19,1,Tommy Chong,0.01,0.009999000000000001,0.8746246559139785,0.13537434408602145,percent
19,1,Lolo Jones,0.01,0.009999000000000001,0.09470652274607118,0.9152924772539288,percent
19,1,Tavis Smiley,0.01,0.009999000000000001,0.8746246559139785,0.13537434408602145,percent
19,1,Randy Couture,0.01,0.009999000000000001,0.8746246559139785,0.13537434408602145,percent
19,1,Michael Waltrip,0.01,0.009999000000000001,0.8746246559139785,0.13537434408602145,percent
19,1,Antonio Sabato Jr.,0.01,0.009999000000000001,0.8746246559139785,0.13537434408602145,percent
19,1,Janel Parrish,0.01,0.009999000000000001,0.8746246559139785,0.13537434408602145,percent
19,1,Alfonso Ribeiro,0.01,0.009999000000000001,0.8746246559139785,0.13537434408602145,percent
19,1,Lea Thompson,0.01,0.009999000000000001,0.8746246559139785,0.13537434408602145,percent
19,1,Sadie Robertson,0.01,0.009999000000000001,0.8746246559139785,0.13537434408602145,percent
19,2,Jonathan Bennett,0.01,0.009999000000000001,0.8789482762430939,0.13105072375690607,percent
19,2,Betsey Johnson,0.010001,0.009999000000000001,0.8789492762430939,0.13104972375690604,percent
19,2,Bethany Mota,0.01,0.009999000000000001,0.8789482762430939,0.13105072375690607,percent
19,2,Tommy Chong,0.010001,0.009999000000000001,0.8789492762430939,0.13104972375690604,percent
19,2,Tavis Smiley,0.01,0.009999000000000001,0.08931876703499084,0.9206802329650092,percent
19,2,Randy Couture,0.010001,0.009999000000000001,0.8789492762430939,0.13104972375690604,percent
19,2,Michael Waltrip,0.8899969999999999,0.021048723756906074,0.889999,0.13104972375690604,percent
19,2,Antonio Sabato Jr.,0.01,0.009999000000000001,0.8789482762430939,0.13105072375690607,percent
19,2,Janel Parrish,0.01,0.009999000000000001,0.8789482762430939,0.13105072375690607,percent
19,2,Alfonso Ribeiro,0.01,0.009999000000000001,0.8789482762430939,0.13105072375690607,percent
19,2,Lea Thompson,0.01,0.009999000000000001,0.8789482762430939,0.13105072375690607,percent
19,2,Sadie Robertson,0.01,0.009999000000000001,0.8789482762430939,0.13105072375690607,percent
19,3,Jonathan Bennett,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
19,3,Betsey Johnson,0.9,0.009999000000000001,0.900001,0.10999799999999993,percent
19,3,Bethany Mota,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
19,3,Tommy Chong,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
19,3,Randy Couture,0.01,0.009999000000000001,0.10816397270151949,0.9018350272984805,percent
19,3,Michael Waltrip,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
19,3,Antonio Sabato Jr.,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
19,3,Janel Parrish,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
19,3,Alfonso Ribeiro,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
19,3,Lea Thompson,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
19,3,Sadie Robertson,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
19,4,Jonathan Bennett,0.025626000000000003,0.025624,0.894374,0.13124999999999998,percent
19,4,Betsey Johnson,0.01,0.009999000000000001,0.1093752,0.9006238,percent
19,4,Bethany Mota,0.01,0.009999000000000001,0.878748,0.131251,percent
19,4,Tommy Chong,0.013126000000000002,0.013124000000000004,0.8818739999999999,0.1312500000000001,percent
19,4,Michael Waltrip,0.022500999999999997,0.022498999999999995,0.891249,0.1312500000000001,percent
19,4,Antonio Sabato Jr.,0.878747,0.009999000000000001,0.878749,0.13124999999999998,percent
19,4,Janel Parrish,0.01,0.009999000000000001,0.878748,0.131251,percent
19,4,Alfonso Ribeiro,0.01,0.009999000000000001,0.878748,0.131251,percent
19,4,Lea Thompson,0.01,0.009999000000000001,0.878748,0.131251,percent
19,4,Sadie Robertson,0.01,0.009999000000000001,0.878748,0.131251,percent
19,6,Jonathan Bennett,0.01,0.009999000000000001,0.11300742737959804,0.896991572620402,percent
19,6,Bethany Mota,0.01,0.009999000000000001,0.8858683071672354,0.12413069283276457,percent
19,6,Tommy Chong,0.8995191843003412,0.023650877133105794,0.8995211843003412,0.12412969283276454,percent
19,6,Michael Waltrip,0.016826938566552905,0.016824938566552903,0.8926952457337883,0.12412969283276454,percent
19,6,Antonio Sabato Jr.,0.023652877133105796,0.023650877133105794,0.8995211843003412,0.12412969283276454,percent
19,6,Janel Parrish,0.01,0.009999000000000001,0.8858683071672354,0.12413069283276457,percent
19,6,Alfonso Ribeiro,0.01,0.009999000000000001,0.8858683071672354,0.12413069283276457,percent
19,6,Lea Thompson,0.010001,0.009999000000000001,0.8858693071672354,0.12412969283276454,percent
19,6,Sadie Robertson,0.01,0.009999000000000001,0.8858683071672354,0.12413069283276457,percent
19,7,Bethany Mota,0.01,0.009999000000000001,0.9241982920696324,0.08580070793036754,percent
19,7,Tommy Chong,0.01,0.009999000000000001,0.9241982920696324,0.08580070793036754,percent
19,7,Michael Waltrip,0.9299999999999999,0.015801707930367493,0.930001,0.08580070793036754,percent
19,7,Antonio Sabato Jr.,0.01,0.009999000000000001,0.13588032736943909,0.874118672630561,percent
19,7,Janel Parrish,0.01,0.009999000000000001,0.9241982920696324,0.08580070793036754,percent
19,7,Alfonso Ribeiro,0.01,0.009999000000000001,0.9241982920696324,0.08580070793036754,percent
19,7,Lea Thompson,0.01,0.009999000000000001,0.9241982920696324,0.08580070793036754,percent
19,7,Sadie Robertson,0.01,0.009999000000000001,0.9241982920696324,0.08580070793036754,percent
19,8,Bethany Mota,0.01,0.009999000000000001,0.940001,0.069998,percent
19,8,Tommy Chong,0.01,0.009999000000000001,0.940001,0.069998,percent
19,8,Michael Waltrip,0.01,0.009999000000000001,0.1849081198156682,0.8250908801843317,percent
19,8,Janel Parrish,0.01,0.009999000000000001,0.940001,0.069998,percent
19,8,Alfonso Ribeiro,0.01,0.009999000000000001,0.940001,0.069998,percent
19,8,Lea Thompson,0.01,0.009999000000000001,0.940001,0.069998,percent
19,8,Sadie Robertson,0.94,0.009999000000000001,0.940001,0.069998,percent
19,9,Bethany Mota,0.01,0.009999000000000001,0.919627168224299,0.09037183177570096,percent
19,9,Tommy Chong,0.04037483177570094,0.04037283177570094,0.950001,0.09037183177570096,percent
19,9,Janel Parrish,0.9196251682242991,0.009999000000000001,0.919627168224299,0.09037183177570096,percent
19,9,Alfonso Ribeiro,0.01,0.009999000000000001,0.919627168224299,0.09037183177570096,percent
19,9,Lea Thompson,0.01,0.009999000000000001,0.16978226479750783,0.8402167352024922,percent
19,9,Sadie Robertson,0.01,0.009999000000000001,0.919627168224299,0.09037183177570096,percent
19,10,Bethany Mota,0.01,0.009999000000000001,0.960001,0.04999799999999999,percent
19,10,Tommy Chong,0.01,0.009999000000000001,0.23013738630136987,0.7798616136986302,percent
19,10,Janel Parrish,0.01,0.009999000000000001,0.960001,0.04999799999999999,percent
19,10,Alfonso Ribeiro,0.96,0.009999000000000001,0.960001,0.04999799999999999,percent
19,10,Sadie Robertson,0.01,0.009999000000000001,0.960001,0.04999799999999999,percent
19,11,Bethany Mota,0.01,0.009999000000000001,0.25692961925185337,0.7530693807481467,percent
19,11,Alfonso Ribeiro,0.01,0.009999000000000001,0.970001,0.03999799999999998,percent
19,11,Sadie Robertson,0.01,0.009999000000000001,0.970001,0.03999799999999998,percent
19,11,Janel Parrish,0.97,0.009999000000000001,0.970001,0.03999799999999998,percent
20,2,Rumer Willis,0.01,0.009999000000000001,0.8006578242074929,0.2093411757925071,percent
20,2,Nastia Liukin,0.01,0.009999000000000001,0.8006578242074929,0.2093411757925071,percent
20,2,Riker Lynch,0.01,0.009999000000000001,0.8006578242074929,0.2093411757925071,percent
20,2,Robert Herjavec,0.018646533141210373,0.01864453314121037,0.8093043573487032,0.2093401757925072,percent
20,2,Charlotte McKinney,0.024410221902017293,0.02440822190201729,0.8150680461095101,0.2093401757925072,percent
20,2,Michael Sam,0.018646533141210373,0.01864453314121037,0.8093043573487032,0.2093401757925072,percent
20,2,Noah Galloway,0.8121842017291068,0.021526377521613824,0.8121862017291067,0.20934017579250708,percent
20,2,Redfoo,0.01,0.009999000000000001,0.07732965754082614,0.9326693424591739,percent
20,2,Chris Soules,0.038819443804034584,0.03881744380403458,0.8294772680115274,0.2093401757925072,percent
20,2,Suzanne Somers,0.018646533141210373,0.01864453314121037,0.8093043573487032,0.2093401757925072,percent
20,2,Patti LaBelle,0.018646533141210373,0.01864453314121037,0.8093043573487032,0.2093401757925072,percent
20,2,Willow Shields,0.01,0.009999000000000001,0.8006578242074929,0.2093411757925071,percent
20,3,Rumer Willis,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
20,3,Nastia Liukin,0.899999,0.009999000000000001,0.900001,0.10999799999999993,percent
20,3,Riker Lynch,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
20,3,Robert Herjavec,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
20,3,Charlotte McKinney,0.01,0.009999000000000001,0.11153082370026139,0.8984681762997386,percent
20,3,Michael Sam,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
20,3,Noah Galloway,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
20,3,Chris Soules,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
20,3,Suzanne Somers,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
20,3,Patti LaBelle,0.010001,0.009999000000000001,0.900001,0.10999799999999993,percent
20,3,Willow Shields,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
20,4,Rumer Willis,0.01,0.009999000000000001,0.8946143846153845,0.11538461538461553,percent
20,4,Nastia Liukin,0.01,0.009999000000000001,0.8946143846153845,0.11538461538461553,percent
20,4,Riker Lynch,0.01,0.009999000000000001,0.8946143846153845,0.11538461538461553,percent
20,4,Robert Herjavec,0.01,0.009999000000000001,0.8946143846153845,0.11538461538461553,percent
20,4,Michael Sam,0.01,0.009999000000000001,0.1076925076923077,0.9023064923076923,percent
20,4,Noah Galloway,0.8946123846153845,0.009999000000000001,0.8946143846153845,0.11538461538461553,percent
20,4,Chris Soules,0.019231769230769236,0.019229769230769234,0.9038461538461537,0.1153836153846155,percent
20,4,Suzanne Somers,0.016154846153846162,0.01615284615384616,0.9007692307692307,0.1153836153846155,percent
20,4,Patti LaBelle,0.010001,0.009999000000000001,0.8946153846153845,0.1153836153846155,percent
20,4,Willow Shields,0.01,0.009999000000000001,0.8946143846153845,0.11538461538461553,percent
20,5,Rumer Willis,0.01,0.009999000000000001,0.8987965865724382,0.11120241342756176,percent
20,5,Nastia Liukin,0.01,0.009999000000000001,0.8987965865724382,0.11120241342756176,percent
20,5,Riker Lynch,0.8987945865724382,0.009999000000000001,0.8987965865724382,0.11120241342756176,percent
20,5,Robert Herjavec,0.024135275618374547,0.024133275618374545,0.9129318621908127,0.11120141342756185,percent
20,5,Noah Galloway,0.010001,0.009999000000000001,0.8987975865724382,0.11120141342756173,percent
20,5,Chris Soules,0.013534568904593636,0.013532568904593638,0.9023311554770318,0.11120141342756185,percent
20,5,Suzanne Somers,0.01,0.009999000000000001,0.12328251511582257,0.8867164848841774,percent
20,5,Patti LaBelle,0.013534568904593636,0.013532568904593638,0.9023311554770318,0.11120141342756185,percent
20,5,Willow Shields,0.01,0.009999000000000001,0.8987965865724382,0.11120241342756176,percent
20,6,Rumer Willis,0.01,0.009999000000000001,0.9282332155477031,0.08176578445229687,percent
20,6,Nastia Liukin,0.01,0.009999000000000001,0.9282332155477031,0.08176578445229687,percent
20,6,Riker Lynch,0.928231215547703,0.009999000000000001,0.9282332155477031,0.08176578445229687,percent
20,6,Robert Herjavec,0.011767784452296818,0.01176578445229682,0.930001,0.08176478445229685,percent
20,6,Noah Galloway,0.010001,0.009999000000000001,0.9282342155477031,0.08176478445229685,percent
20,6,Chris Soules,0.01,0.009999000000000001,0.9282332155477031,0.08176578445229687,percent
20,6,Patti LaBelle,0.01,0.009999000000000001,0.1298589072438163,0.8801400927561838,percent
20,6,Willow Shields,0.01,0.009999000000000001,0.9282332155477031,0.08176578445229687,percent
20,7,Rumer Willis,0.1400451372328459,0.017873015748031507,0.8651948503937008,0.15267816535433065,percent
20,7,Nastia Liukin,0.1242971057367829,0.009999000000000001,0.8573198346456693,0.15267916535433068,percent
20,7,Riker Lynch,0.1400451372328459,0.017873015748031507,0.8651948503937008,0.15267816535433065,percent
20,7,Robert Herjavec,0.16366718447694037,0.041495062992125985,0.8888168976377953,0.15267816535433076,percent
20,7,Noah Galloway,0.13610812935883013,0.013936007874015742,0.8612578425196851,0.15267816535433065,percent
20,7,Chris Soules,0.16366718447694037,0.041495062992125985,0.8888168976377953,0.15267816535433076,percent
20,7,Willow Shields,0.13217012148481438,0.009999000000000001,0.13217126434195725,0.8778277356580427,percent
20,8,Rumer Willis,0.01,0.009999000000000001,0.9476369338061466,0.06236206619385343,percent
20,8,Nastia Liukin,0.9476349338061465,0.009999000000000001,0.9476369338061466,0.06236206619385343,percent
20,8,Riker Lynch,0.01,0.009999000000000001,0.9476369338061466,0.06236206619385343,percent
20,8,Robert Herjavec,0.01,0.009999000000000001,0.2211682486997636,0.7888307513002364,percent
20,8,Noah Galloway,0.01236506619385343,0.012363066193853432,0.950001,0.06236206619385343,percent
20,8,Chris Soules,0.01,0.009999000000000001,0.2173857427895981,0.7926132572104019,percent
20,9,Rumer Willis,0.016370426751592355,0.016368426751592353,0.9572611464968153,0.05910728025477707,percent
20,9,Nastia Liukin,0.01,0.009999000000000001,0.24522342993630575,0.7647755700636942,percent
20,9,Riker Lynch,0.010001,0.009999000000000001,0.9508917197452229,0.05910728025477707,percent
20,9,Noah Galloway,0.9636285732484076,0.022737853503184708,0.9636305732484076,0.05910728025477707,percent
21,2,Alexa PenaVega,0.01,0.009999000000000001,0.8726052846580407,0.13739371534195932,percent
21,2,Andy Grammer,0.01,0.009999000000000001,0.8726052846580407,0.13739371534195932,percent
21,2,Paula Deen,0.010001,0.009999000000000001,0.8726062846580407,0.1373927153419593,percent
21,2,Tamar Braxton,0.01,0.009999000000000001,0.8726052846580407,0.13739371534195932,percent
21,2,Victor Espinoza,0.01,0.009999000000000001,0.09282056099815156,0.9171784390018485,percent
21,2,Carlos PenaVega,0.01,0.009999000000000001,0.8726052846580407,0.13739371534195932,percent
21,2,Hayes Grier,0.01,0.009999000000000001,0.8726052846580407,0.13739371534195932,percent
21,2,Bindi Irwin,0.01,0.009999000000000001,0.8726052846580407,0.13739371534195932,percent
21,2,Gary Busey,0.879998,0.017392715341959335,0.88,0.1373927153419593,percent
21,2,Chaka Khan,0.01,0.009999000000000001,0.10468131269254467,0.9053176873074553,percent
21,2,Alek Skarlatos,0.01,0.009999000000000001,0.8726052846580407,0.13739371534195932,percent
21,2,Nick Carter,0.01,0.009999000000000001,0.8726052846580407,0.13739371534195932,percent
21,2,Kim Zolciak-Biermann,0.010001,0.009999000000000001,0.8726062846580407,0.1373927153419593,percent
21,4,Alexa PenaVega,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
21,4,Andy Grammer,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
21,4,Paula Deen,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
21,4,Tamar Braxton,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
21,4,Carlos PenaVega,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
21,4,Hayes Grier,0.91,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
21,4,Bindi Irwin,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
21,4,Gary Busey,0.01,0.009999000000000001,0.13220358983050845,0.8777954101694916,percent
21,4,Alek Skarlatos,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
21,4,Nick Carter,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
21,6,Alexa PenaVega,0.01,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
21,6,Andy Grammer,0.01,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
21,6,Paula Deen,0.029168329073482428,0.009999000000000001,0.14554512815051476,0.8644538718494852,percent
21,6,Tamar Braxton,0.01,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
21,6,Carlos PenaVega,0.01,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
21,6,Hayes Grier,0.01,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
21,6,Bindi Irwin,0.9008316709265175,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
21,6,Alek Skarlatos,0.01,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
21,6,Nick Carter,0.01,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
21,7,Alexa PenaVega,0.012263443438914019,0.01226144343891402,0.9141598959276017,0.09810154751131228,percent
21,7,Andy Grammer,0.010001,0.009999000000000001,0.9118974524886877,0.09810154751131228,percent
21,7,Tamar Braxton,0.9164203393665157,0.014523886877828053,0.9164223393665157,0.09810154751131228,percent
21,7,Carlos PenaVega,0.010001,0.009999000000000001,0.9118974524886877,0.09810154751131228,percent
21,7,Hayes Grier,0.01,0.009999000000000001,0.12330341742081449,0.8866955825791856,percent
21,7,Bindi Irwin,0.01,0.009999000000000001,0.9118964524886877,0.09810254751131231,percent
21,7,Alek Skarlatos,0.01678833031674207,0.01678633031674207,0.9186847828054298,0.09810154751131228,percent
21,7,Nick Carter,0.014525886877828052,0.014523886877828053,0.9164223393665157,0.09810154751131228,percent
21,8,Alexa PenaVega,0.01,0.009999000000000001,0.940001,0.069998,percent
21,8,Andy Grammer,0.01,0.009999000000000001,0.16200387953983358,0.8479951204601665,percent
21,8,Tamar Braxton,0.01,0.009999000000000001,0.940001,0.069998,percent
21,8,Carlos PenaVega,0.01,0.009999000000000001,0.940001,0.069998,percent
21,8,Bindi Irwin,0.01,0.009999000000000001,0.940001,0.069998,percent
21,8,Alek Skarlatos,0.01,0.009999000000000001,0.940001,0.069998,percent
21,8,Nick Carter,0.94,0.009999000000000001,0.940001,0.069998,percent
21,9,Alexa PenaVega,0.01,0.009999000000000001,0.15096284599797363,0.8590361540020264,percent
21,9,Tamar Braxton,0.04343565045592706,0.04343365045592706,0.889207726443769,0.15422592401215807,percent
21,9,Carlos PenaVega,0.8740081580547112,0.028236082066869304,0.8740101580547113,0.15422592401215807,percent
21,9,Bindi Irwin,0.010001,0.009999000000000001,0.855773075987842,0.15422592401215796,percent
21,9,Alek Skarlatos,0.03735662310030396,0.037354623100303956,0.883128699088146,0.15422592401215796,percent
21,9,Nick Carter,0.025198568389057752,0.02519656838905775,0.8709706443768997,0.15422592401215796,percent
21,11,Nick Carter,0.24576274640889523,0.009999000000000001,0.953049985635581,0.056949014364419015,percent
21,11,Alek Skarlatos,0.2627127607733142,0.02694901436441898,0.97,0.056949014364419015,percent
21,11,Bindi Irwin,0.24576274640889523,0.009999000000000001,0.953049985635581,0.056949014364419015,percent
21,11,Carlos PenaVega,0.24576174640889523,0.009999000000000001,0.24576299640889523,0.7642360035911048,percent
22,2,Mischa Barton,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
22,2,Von Miller,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
22,2,Jodie Sweetin,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
22,2,Antonio Brown,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
22,2,Geraldo Rivera,0.01,0.009999000000000001,0.11158208757062145,0.8984169124293786,percent
22,2,Paige VanZant,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
22,2,Kim Fields,0.89,0.009999000000000001,0.890001,0.11999799999999994,percent
22,2,Doug Flutie,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
22,2,Nyle DiMarco,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
22,2,Ginger Zee,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
22,2,Marla Maples,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
22,2,Wanya Morris,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
