season,week,contestant,voting_method,lower,upper,point
13,3,Nancy Grace,percent,0.02265722784810126,0.8804611350210969,0.022659227848101263
13,3,J.R. Martinez,percent,0.009999000000000001,0.8678019071729957,0.8677999071729957
13,3,Kristin Cavallari,percent,0.009999000000000001,0.09873437721518985,0.01
13,3,Ricki Lake,percent,0.009999000000000001,0.8678019071729957,0.01
13,3,Rob Kardashian,percent,0.009999000000000001,0.8678029071729957,0.010001
13,3,David Arquette,percent,0.009999000000000001,0.8678029071729957,0.010001
13,4,Hope Solo,percent,0.009999000000000001,0.9152143110047847,0.01
13,4,Chaz Bono,percent,0.009999000000000001,0.9152153110047847,0.010001
13,4,Carson Kressley,percent,0.01478368899521531,0.9199999999999999,0.9199979999999999
13,4,Chynna Phillips,percent,0.009999000000000001,0.12174397554492293,0.01
13,4,Nancy Grace,percent,0.009999000000000001,0.9152153110047846,0.010001
13,4,J.R. Martinez,percent,0.009999000000000001,0.9152143110047847,0.01
13,4,Ricki Lake,percent,0.009999000000000001,0.9152143110047847,0.01
13,4,Rob Kardashian,percent,0.009999000000000001,0.9152143110047847,0.01
13,4,David Arquette,percent,0.009999000000000001,0.9152143110047847,0.01
13,5,Hope Solo,percent,0.009999000000000001,0.930001,0.12234055053191492
13,5,Chaz Bono,percent,0.009999000000000001,0.930001,0.13829799734042555
13,5,Carson Kressley,percent,0.009999000000000001,0.148936420212766,0.148935295212766
13,5,Nancy Grace,percent,0.009999000000000001,0.930001,0.13297884840425533
13,5,J.R. Martinez,percent,0.009999000000000001,0.930001,0.10106395478723408
13,5,Ricki Lake,percent,0.009999000000000001,0.930001,0.12234055053191494
13,5,Rob Kardashian,percent,0.009999000000000001,0.930001,0.11702140159574471
13,5,David Arquette,percent,0.009999000000000001,0.930001,0.11702140159574471
13,6,Hope Solo,percent,0.009999000000000001,0.940001,0.01
13,6,Chaz Bono,percent,0.009999000000000001,0.17125674010327024,0.01
13,6,Nancy Grace,percent,0.009999000000000001,0.940001,0.01
13,6,J.R. Martinez,percent,0.009999000000000001,0.940001,0.01
13,6,Ricki Lake,percent,0.009999000000000001,0.940001,0.01
13,6,Rob Kardashian,percent,0.009999000000000001,0.940001,0.01
13,6,David Arquette,percent,0.009999000000000001,0.940001,0.94
13,7,Hope Solo,percent,0.009999000000000001,0.9397620921501707,0.01
13,7,Nancy Grace,percent,0.020237907849829335,0.950001,0.020239907849829337
13,7,J.R. Martinez,percent,0.009999000000000001,0.9397620921501707,0.9397600921501706
13,7,Ricki Lake,percent,0.009999000000000001,0.9397620921501707,0.01
13,7,Rob Kardashian,percent,0.009999000000000001,0.9397620921501707,0.01
13,7,David Arquette,percent,0.009999000000000001,0.1729241103526735,0.01
13,8,Hope Solo,percent,0.009999000000000001,0.960001,0.01
13,8,Nancy Grace,percent,0.009999000000000001,0.23011623011583016,0.01
13,8,J.R. Martinez,percent,0.009999000000000001,0.960001,0.01
13,8,Ricki Lake,percent,0.009999000000000001,0.960001,0.96
13,8,Rob Kardashian,percent,0.009999000000000001,0.960001,0.01
13,9,Hope Solo,percent,0.009999000000000001,0.2932502605475128,0.01
13,9,Ricki Lake,percent,0.009999000000000001,0.970001,0.01
13,9,Rob Kardashian,percent,0.009999000000000001,0.970001,0.01
13,9,J.R. Martinez,percent,0.009999000000000001,0.970001,0.97
14,2,Jaleel White,percent,0.009999000000000001,0.890001,0.01
14,2,Martina Navratilova,percent,0.009999000000000001,0.10346980731102849,0.01
14,2,Melissa Gilbert,percent,0.009999000000000001,0.890001,0.01
14,2,William Levy,percent,0.009999000000000001,0.890001,0.01
14,2,Katherine Jenkins,percent,0.009999000000000001,0.890001,0.01
14,2,Jack Wagner,percent,0.009999000000000001,0.890001,0.01
14,2,Gladys Knight,percent,0.009999000000000001,0.890001,0.89
14,2,Maria Menounos,percent,0.009999000000000001,0.890001,0.01
14,2,Sherri Sheperd,percent,0.009999000000000001,0.890001,0.01
14,2,Donald Driver,percent,0.009999000000000001,0.890001,0.01
14,2,Roshon Fegan,percent,0.009999000000000001,0.890001,0.01
14,2,Gavin DeGraw,percent,0.009999000000000001,0.890001,0.01
14,3,Jaleel White,percent,0.009999000000000001,0.8999979999999999,0.01
14,3,Melissa Gilbert,percent,0.009999000000000001,0.899999,0.8999969999999998
14,3,William Levy,percent,0.009999000000000001,0.8999979999999999,0.01
14,3,Katherine Jenkins,percent,0.009999000000000001,0.8999979999999999,0.01
14,3,Jack Wagner,percent,0.009999000000000001,0.09610407792207794,0.01
14,3,Gladys Knight,percent,0.009999000000000001,0.899999,0.010001
14,3,Maria Menounos,percent,0.009999000000000001,0.8999979999999999,0.01
14,3,Sherri Sheperd,percent,0.009999000000000001,0.899999,0.010001
14,3,Donald Driver,percent,0.009999000000000001,0.8999979999999999,0.01
14,3,Roshon Fegan,percent,0.009999000000000001,0.8999979999999999,0.01
14,3,Gavin DeGraw,percent,0.009999000000000001,0.899999,0.010001
14,4,Jaleel White,percent,0.009999000000000001,0.9057091545064379,0.01
14,4,Melissa Gilbert,percent,0.009999000000000001,0.9057091545064379,0.01
14,4,William Levy,percent,0.009999000000000001,0.9057091545064379,0.01
14,4,Katherine Jenkins,percent,0.009999000000000001,0.9057091545064379,0.01
14,4,Gladys Knight,percent,0.014290845493562236,0.9100010000000001,0.014292845493562235
14,4,Maria Menounos,percent,0.009999000000000001,0.9057091545064379,0.9057071545064378
14,4,Sherri Sheperd,percent,0.009999000000000001,0.10987144463519315,0.01
14,4,Donald Driver,percent,0.009999000000000001,0.9057091545064379,0.01
14,4,Roshon Fegan,percent,0.009999000000000001,0.9057091545064379,0.01
14,4,Gavin DeGraw,percent,0.009999000000000001,0.9057091545064379,0.01
14,5,Jaleel White,percent,0.009999000000000001,0.9200010000000001,0.01
14,5,Melissa Gilbert,percent,0.009999000000000001,0.9200010000000001,0.01
14,5,William Levy,percent,0.009999000000000001,0.9200010000000001,0.92
14,5,Katherine Jenkins,percent,0.009999000000000001,0.9200010000000001,0.01
14,5,Gladys Knight,percent,0.009999000000000001,0.9200010000000001,0.01
14,5,Maria Menounos,percent,0.009999000000000001,0.9200010000000001,0.01
14,5,Donald Driver,percent,0.009999000000000001,0.9200010000000001,0.01
14,5,Roshon Fegan,percent,0.009999000000000001,0.9200010000000001,0.01
14,5,Gavin DeGraw,percent,0.009999000000000001,0.13740101587301587,0.01
14,6,Jaleel White,percent,0.009999000000000001,0.930001,0.01
14,6,Melissa Gilbert,percent,0.009999000000000001,0.930001,0.01
14,6,William Levy,percent,0.009999000000000001,0.930001,0.9299999999999999
14,6,Katherine Jenkins,percent,0.009999000000000001,0.930001,0.01
14,6,Gladys Knight,percent,0.009999000000000001,0.15697674179668317,0.01
14,6,Donald Driver,percent,0.009999000000000001,0.930001,0.01
14,6,Roshon Fegan,percent,0.009999000000000001,0.930001,0.01
14,6,Maria Menounos,percent,0.009999000000000001,0.930001,0.01
14,7,Jaleel White,percent,0.009999000000000001,0.14674999377189568,0.01
14,7,Melissa Gilbert,percent,0.020898182561307894,0.940001,0.020900182561307896
14,7,William Levy,percent,0.009999000000000001,0.9291018174386921,0.01
14,7,Katherine Jenkins,percent,0.009999000000000001,0.9291018174386921,0.01
14,7,Donald Driver,percent,0.009999000000000001,0.9291018174386921,0.01
14,7,Roshon Fegan,percent,0.009999000000000001,0.9291018174386921,0.01
14,7,Maria Menounos,percent,0.009999000000000001,0.9291018174386921,0.9290998174386921
14,8,Melissa Gilbert,percent,0.009999000000000001,0.2077863327217125,0.01
14,8,William Levy,percent,0.009999000000000001,0.9347084801223242,0.9347064801223243
14,8,Katherine Jenkins,percent,0.01305710397553516,0.9377675840978593,0.013059103975535159
14,8,Donald Driver,percent,0.01305710397553516,0.9377675840978593,0.013059103975535159
14,8,Roshon Fegan,percent,0.009999000000000001,0.19555391681957188,0.01
14,8,Maria Menounos,percent,0.019173311926605503,0.9438837920489297,0.019175311926605505
14,9,Katherine Jenkins,percent,0.02304247826086957,0.9569565217391305,0.023044478260869573
14,9,William Levy,percent,0.014346826086956553,0.9482608695652175,0.014348826086956552
14,9,Maria Menounos,percent,0.009999000000000001,0.24347876086956521,0.01
14,9,Donald Driver,percent,0.018694652173913046,0.952608695652174,0.9526066956521739
15,1,Joey Fatone,percent,0.009999000000000001,0.880001,0.01
15,1,Kirstie Alley,percent,0.009999000000000001,0.880001,0.01
15,1,Shawn Johnson,percent,0.009999000000000001,0.880001,0.88
15,1,Apolo Anton Ohno,percent,0.009999000000000001,0.880001,0.01
15,1,Melissa Rycroft,percent,0.009999000000000001,0.880001,0.01
15,1,Sabrina Bryan,percent,0.009999000000000001,0.880001,0.01
15,1,Kelly Monaco,percent,0.009999000000000001,0.880001,0.01
15,1,Drew Lachey,percent,0.009999000000000001,0.880001,0.01
15,1,Helio Castroneves,percent,0.009999000000000001,0.880001,0.01
15,1,Gilles Marini,percent,0.009999000000000001,0.880001,0.01
15,1,Emmitt Smith,percent,0.009999000000000001,0.880001,0.01
15,1,Pamela Anderson,percent,0.009999000000000001,0.09236348671581586,0.01
15,1,Bristol Palin,percent,0.009999000000000001,0.880001,0.01
15,2,Joey Fatone,percent,0.009999000000000001,0.08514509420289856,0.01
15,2,Kirstie Alley,percent,0.01543378260869565,0.8718820579710144,0.015435782608695648
15,2,Shawn Johnson,percent,0.009999000000000001,0.8664462753623187,0.01
15,2,Apolo Anton Ohno,percent,0.009999000000000001,0.8664462753623187,0.01
15,2,Melissa Rycroft,percent,0.009999000000000001,0.8664462753623187,0.01
15,2,Sabrina Bryan,percent,0.009999000000000001,0.8664462753623187,0.01
15,2,Kelly Monaco,percent,0.01181059420289856,0.8682588695652173,0.8682568695652173
15,2,Drew Lachey,percent,0.009999000000000001,0.8664472753623187,0.010001
15,2,Gilles Marini,percent,0.009999000000000001,0.8664462753623187,0.01
15,2,Emmitt Smith,percent,0.009999000000000001,0.8664472753623187,0.010001
15,2,Helio Castroneves,percent,0.009999000000000001,0.8664462753623187,0.01
15,2,Bristol Palin,percent,0.02630334782608696,0.8827516231884056,0.026305347826086962
15,3,Kirstie Alley,percent,0.015394683453237405,0.887407071942446,0.8874050719424459
15,3,Shawn Johnson,percent,0.009999000000000001,0.8820103884892085,0.01
15,3,Apolo Anton Ohno,percent,0.009999000000000001,0.8820113884892085,0.010001
15,3,Melissa Rycroft,percent,0.009999000000000001,0.8820103884892085,0.01
15,3,Sabrina Bryan,percent,0.009999000000000001,0.8820113884892086,0.010001
15,3,Kelly Monaco,percent,0.009999000000000001,0.8820103884892085,0.01
15,3,Drew Lachey,percent,0.009999000000000001,0.10349660287769785,0.01
15,3,Gilles Marini,percent,0.009999000000000001,0.8820113884892086,0.010001
15,3,Emmitt Smith,percent,0.01179756115107914,0.8838099496402877,0.011799561151079139
15,3,Helio Castroneves,percent,0.009999000000000001,0.09864048776978418,0.01
15,3,Bristol Palin,percent,0.02079036690647482,0.8928027553956833,0.020792366906474822
15,4,Kirstie Alley,percent,0.0162198398133748,0.9200010000000001,0.016221839813374803
15,4,Shawn Johnson,percent,0.009999000000000001,0.9137801601866251,0.01
15,4,Apolo Anton Ohno,percent,0.009999000000000001,0.9137801601866251,0.9137781601866252
15,4,Melissa Rycroft,percent,0.009999000000000001,0.9137801601866251,0.01
15,4,Sabrina Bryan,percent,0.009999000000000001,0.9137801601866251,0.01
15,4,Kelly Monaco,percent,0.009999000000000001,0.9137801601866251,0.01
15,4,Gilles Marini,percent,0.009999000000000001,0.9137801601866251,0.01
15,4,Emmitt Smith,percent,0.009999000000000001,0.9137801601866251,0.01
15,4,Bristol Palin,percent,0.009999000000000001,0.12268900743044754,0.01
15,6,Kirstie Alley,percent,0.021060946902654882,0.8791110442477875,0.021062946902654884
15,6,Shawn Johnson,percent,0.018848557522123905,0.8768986548672566,0.018850557522123907
15,6,Apolo Anton Ohno,percent,0.009999000000000001,0.8680490973451327,0.8680470973451326
15,6,Melissa Rycroft,percent,0.012211389380530978,0.8702614867256636,0.012213389380530976
15,6,Sabrina Bryan,percent,0.009999000000000001,0.11725688716814159,0.01
15,6,Kelly Monaco,percent,0.023273336283185845,0.8813234336283186,0.023275336283185847
15,6,Gilles Marini,percent,0.021060946902654882,0.8791110442477875,0.021062946902654884
15,6,Emmitt Smith,percent,0.025485725663716822,0.8835358230088495,0.025487725663716824
15,8,Kirstie Alley,percent,0.009999000000000001,0.17921811885910457,0.01
15,8,Shawn Johnson,percent,0.01724718770216792,0.934144347139214,0.017249187702167924
15,8,Apolo Anton Ohno,percent,0.009999000000000001,0.9268961594370462,0.010001
15,8,Melissa Rycroft,percent,0.009999000000000001,0.9268951594370461,0.9268931594370461
15,8,Kelly Monaco,percent,0.01473812244940969,0.9316352818864558,0.014740122449409688
15,8,Gilles Marini,percent,0.009999000000000001,0.16342062585019676,0.01
15,8,Emmitt Smith,percent,0.011114530411376299,0.9280116898484224,0.011116530411376297
15,9,Melissa Rycroft,percent,0.009999000000000001,0.9493626794929351,0.01
15,9,Shawn Johnson,percent,0.009999000000000001,0.9493626794929351,0.9493606794929351
15,9,Kelly Monaco,percent,0.020637320507064894,0.960001,0.020639320507064896
15,9,Apolo Anton Ohno,percent,0.009999000000000001,0.2467127323664519,0.01
15,9,Emmitt Smith,percent,0.009999000000000001,0.2552818995348926,0.01
16,3,Alexandra Raisman,percent,0.009999000000000001,0.900001,0.01
16,3,D. L. Hughley,percent,0.009999000000000001,0.900001,0.9
16,3,Wynonna Judd,percent,0.009999000000000001,0.1179884677556898,0.01
16,3,Victor Ortiz,percent,0.009999000000000001,0.900001,0.01
16,3,Lisa Vanderpump,percent,0.009999000000000001,0.900001,0.01
16,3,Jacoby Jones,percent,0.009999000000000001,0.900001,0.01
16,3,Kellie Pickler,percent,0.009999000000000001,0.900001,0.01
16,3,Sean Lowe,percent,0.009999000000000001,0.900001,0.01
16,3,Zendaya,percent,0.009999000000000001,0.900001,0.01
16,3,Ingo Rademacher,percent,0.009999000000000001,0.900001,0.01
16,3,Andy Dick,percent,0.009999000000000001,0.900001,0.01
16,4,Alexandra Raisman,percent,0.009999000000000001,0.9100010000000001,0.01
16,4,D. L. Hughley,percent,0.009999000000000001,0.9100010000000001,0.01
16,4,Victor Ortiz,percent,0.009999000000000001,0.9100010000000001,0.010001
16,4,Lisa Vanderpump,percent,0.009999000000000001,0.11964305714285713,0.01
16,4,Jacoby Jones,percent,0.009999000000000001,0.9100010000000001,0.01
16,4,Kellie Pickler,percent,0.009999000000000001,0.9100010000000001,0.909999
16,4,Sean Lowe,percent,0.009999000000000001,0.9100010000000001,0.01
16,4,Zendaya,percent,0.009999000000000001,0.9100010000000001,0.01
16,4,Ingo Rademacher,percent,0.009999000000000001,0.9100010000000001,0.01
16,4,Andy Dick,percent,0.009999000000000001,0.9100010000000001,0.01
16,5,Alexandra Raisman,percent,0.009999000000000001,0.9200010000000001,0.01
16,5,D. L. Hughley,percent,0.009999000000000001,0.13609804253056884,0.01
16,5,Victor Ortiz,percent,0.009999000000000001,0.9200010000000001,0.9199989999999999
16,5,Jacoby Jones,percent,0.009999000000000001,0.9200010000000001,0.01
16,5,Kellie Pickler,percent,0.009999000000000001,0.9200010000000001,0.01
16,5,Sean Lowe,percent,0.009999000000000001,0.9200010000000001,0.01
16,5,Zendaya,percent,0.009999000000000001,0.9200010000000001,0.01
16,5,Ingo Rademacher,percent,0.009999000000000001,0.9200010000000001,0.01
16,5,Andy Dick,percent,0.009999000000000001,0.9200010000000001,0.010001
16,6,Alexandra Raisman,percent,0.009999000000000001,0.930001,0.01
16,6,Victor Ortiz,percent,0.009999000000000001,0.1438994542440318,0.01
16,6,Jacoby Jones,percent,0.009999000000000001,0.930001,0.9299999999999999
16,6,Kellie Pickler,percent,0.009999000000000001,0.930001,0.01
16,6,Sean Lowe,percent,0.009999000000000001,0.930001,0.01
16,6,Zendaya,percent,0.009999000000000001,0.930001,0.01
16,6,Ingo Rademacher,percent,0.009999000000000001,0.930001,0.01
16,6,Andy Dick,percent,0.009999000000000001,0.930001,0.01
16,7,Alexandra Raisman,percent,0.009999000000000001,0.940001,0.11180138509316771
16,7,Jacoby Jones,percent,0.009999000000000001,0.940001,0.13897529813664597
16,7,Kellie Pickler,percent,0.009999000000000001,0.940001,0.12810573291925467
16,7,Sean Lowe,percent,0.009999000000000001,0.940001,0.15527964596273294
16,7,Zendaya,percent,0.009999000000000001,0.940001,0.12267095031055902
16,7,Ingo Rademacher,percent,0.009999000000000001,0.940001,0.1498448633540373
16,7,Andy Dick,percent,0.009999000000000001,0.19332326708074535,0.1933221242236025
16,8,Alexandra Raisman,percent,0.009999000000000001,0.950001,0.01
16,8,Jacoby Jones,percent,0.009999000000000001,0.950001,0.01
16,8,Kellie Pickler,percent,0.009999000000000001,0.950001,0.95
16,8,Sean Lowe,percent,0.009999000000000001,0.19828543515541266,0.01
16,8,Zendaya,percent,0.009999000000000001,0.950001,0.01
16,8,Ingo Rademacher,percent,0.009999000000000001,0.950001,0.01
16,9,Alexandra Raisman,percent,0.009999000000000001,0.960001,0.01
16,9,Jacoby Jones,percent,0.009999000000000001,0.960001,0.01
16,9,Kellie Pickler,percent,0.009999000000000001,0.960001,0.01
16,9,Zendaya,percent,0.009999000000000001,0.960001,0.96
16,9,Ingo Rademacher,percent,0.009999000000000001,0.2191493361702128,0.01
16,10,Zendaya,percent,0.009999000000000001,0.9614531294462645,0.24358977443549096
16,10,Jacoby Jones,percent,0.01854687055373554,0.970001,0.2606846608413768
16,10,Kellie Pickler,percent,0.009999000000000001,0.9614531294462645,0.24358977443549099
16,10,Alexandra Raisman,percent,0.009999000000000001,0.2521370402876412,0.25213579028764127
17,2,Jack Osbourne,percent,0.009999000000000001,0.8862416015037594,0.01
17,2,Brant Daugherty,percent,0.009999000000000001,0.8862416015037594,0.01
17,2,Elizabeth Berkley Lauren,percent,0.009999000000000001,0.8862416015037594,0.01
17,2,Keyshawn Johnson,percent,0.009999000000000001,0.0989976604010025,0.01
17,2,Corbin Bleu,percent,0.009999000000000001,0.8862416015037594,0.01
17,2,Amber Riley,percent,0.009999000000000001,0.8862416015037594,0.01
17,2,Christina Milian,percent,0.009999000000000001,0.8862416015037594,0.8862396015037595
17,2,Bill Nye,percent,0.013758398496240602,0.890001,0.0137603984962406
17,2,Valerie Harper,percent,0.009999000000000001,0.8862416015037594,0.01
17,2,Leah Remini,percent,0.009999000000000001,0.8862416015037594,0.01
17,2,"Nicole ""Snooki"" Polizzi",percent,0.009999000000000001,0.8862416015037594,0.01
17,2,Bill Engvall,percent,0.009999000000000001,0.8862416015037594,0.01
17,3,Jack Osbourne,percent,0.009999000000000001,0.900001,0.01
17,3,Brant Daugherty,percent,0.009999000000000001,0.900001,0.899999
17,3,Elizabeth Berkley Lauren,percent,0.009999000000000001,0.900001,0.01
17,3,Corbin Bleu,percent,0.009999000000000001,0.900001,0.01
17,3,Amber Riley,percent,0.009999000000000001,0.900001,0.01
17,3,Christina Milian,percent,0.009999000000000001,0.900001,0.01
17,3,Bill Nye,percent,0.009999000000000001,0.11907326559714794,0.01
17,3,Valerie Harper,percent,0.009999000000000001,0.900001,0.010001
17,3,Leah Remini,percent,0.009999000000000001,0.900001,0.01
17,3,"Nicole ""Snooki"" Polizzi",percent,0.009999000000000001,0.900001,0.01
17,3,Bill Engvall,percent,0.009999000000000001,0.900001,0.01
17,4,Jack Osbourne,percent,0.009999000000000001,0.9100010000000001,0.01
17,4,Brant Daugherty,percent,0.009999000000000001,0.9100010000000001,0.01
17,4,Elizabeth Berkley Lauren,percent,0.009999000000000001,0.9100010000000001,0.01
17,4,Corbin Bleu,percent,0.009999000000000001,0.9100010000000001,0.01
17,4,Amber Riley,percent,0.009999000000000001,0.9100010000000001,0.01
17,4,Christina Milian,percent,0.009999000000000001,0.9100010000000001,0.91
17,4,Valerie Harper,percent,0.009999000000000001,0.12405083291139242,0.01
17,4,Leah Remini,percent,0.009999000000000001,0.9100010000000001,0.01
17,4,"Nicole ""Snooki"" Polizzi",percent,0.009999000000000001,0.9100010000000001,0.01
17,4,Bill Engvall,percent,0.009999000000000001,0.9100010000000001,0.01
17,5,Jack Osbourne,percent,0.014254319148936177,0.8519098936170211,0.014256319148936176
17,5,Brant Daugherty,percent,0.014254319148936177,0.8519098936170211,0.014256319148936176
17,5,Elizabeth Berkley Lauren,percent,0.01850963829787235,0.8561652127659573,0.8561632127659572
17,5,Amber Riley,percent,0.01850963829787235,0.8561652127659573,0.018511638297872352
17,5,Corbin Bleu,percent,0.009999000000000001,0.8476545744680849,0.010001
17,5,Christina Milian,percent,0.009999000000000001,0.10307350827423166,0.01
17,5,Leah Remini,percent,0.03553091489361703,0.8731864893617018,0.03553291489361703
17,5,"Nicole ""Snooki"" Polizzi",percent,0.014254319148936177,0.8519098936170211,0.014256319148936176
17,5,Bill Engvall,percent,0.027020276595744692,0.8646758510638296,0.027022276595744694
17,7,Jack Osbourne,percent,0.009999000000000001,0.9187123182844243,0.01
17,7,Brant Daugherty,percent,0.009999000000000001,0.9187123182844243,0.01
17,7,Elizabeth Berkley Lauren,percent,0.009999000000000001,0.9187133182844244,0.9187113182844243
17,7,Amber Riley,percent,0.009999000000000001,0.9187123182844243,0.01
17,7,Corbin Bleu,percent,0.009999000000000001,0.9187123182844243,0.01
17,7,Leah Remini,percent,0.012256336343115133,0.9209706546275395,0.012258336343115132
17,7,"Nicole ""Snooki"" Polizzi",percent,0.009999000000000001,0.12810408747178328,0.01
17,7,Bill Engvall,percent,0.0190283453724605,0.9277426636568848,0.0190303453724605
17,8,Jack Osbourne,percent,0.009999000000000001,0.9139583333333333,0.01
17,8,Brant Daugherty,percent,0.009999000000000001,0.14508957142857143,0.01
17,8,Elizabeth Berkley Lauren,percent,0.020415666666666655,0.924376,0.020417666666666657
17,8,Amber Riley,percent,0.009999000000000001,0.9139583333333333,0.01
17,8,Corbin Bleu,percent,0.009999000000000001,0.9139583333333333,0.01
17,8,Leah Remini,percent,0.009999000000000001,0.9139583333333333,0.01
17,8,Bill Engvall,percent,0.025624,0.9295843333333333,0.9295823333333333
17,9,Jack Osbourne,percent,0.016348206349206352,0.8833323333333334,0.016350206349206354
17,9,Elizabeth Berkley Lauren,percent,0.009999000000000001,0.15555588888888888,0.01
17,9,Corbin Bleu,percent,0.009999000000000001,0.876982126984127,0.876980126984127
17,9,Amber Riley,percent,0.025872015873015873,0.8928561428571429,0.025874015873015875
17,9,Leah Remini,percent,0.016348206349206352,0.8833323333333334,0.016350206349206354
17,9,Bill Engvall,percent,0.054443444444444454,0.9214275714285715,0.054445444444444456
17,10,Jack Osbourne,percent,0.009999000000000001,0.9457152857142858,0.01
17,10,Corbin Bleu,percent,0.009999000000000001,0.9457152857142858,0.9457132857142857
17,10,Amber Riley,percent,0.009999000000000001,0.9457152857142858,0.01
17,10,Leah Remini,percent,0.009999000000000001,0.21428611428571426,0.01
17,10,Bill Engvall,percent,0.024284714285714288,0.960001,0.02428671428571429
17,11,Jack Osbourne,percent,0.009999000000000001,0.970001,0.01
17,11,Corbin Bleu,percent,0.009999000000000001,0.970001,0.01
17,11,Bill Engvall,percent,0.009999000000000001,0.2772927827543202,0.01
17,11,Amber Riley,percent,0.009999000000000001,0.970001,0.97
18,2,Meryl Davis,percent,0.009999000000000001,0.8654078360655738,0.01
18,2,Charlie White,percent,0.009999000000000001,0.8654078360655738,0.01
18,2,Danica McKellar,percent,0.009999000000000001,0.8654078360655738,0.01
18,2,Sean Avery,percent,0.009999000000000001,0.09484369895678092,0.01
18,2,NeNe Leakes,percent,0.009999000000000001,0.8654088360655738,0.010001
18,2,Diana Nyad,percent,0.009999000000000001,0.17308512965722797,0.01
18,2,Amy Purdy,percent,0.009999000000000001,0.8654078360655738,0.01
18,2,James Maslow,percent,0.009999000000000001,0.8654078360655738,0.01
18,2,Candace Cameron Bure,percent,0.009999000000000001,0.8654088360655738,0.010001
18,2,Cody Simpson,percent,0.009999000000000001,0.8654078360655738,0.8654058360655736
18,2,Drew Carey,percent,0.009999000000000001,0.8654088360655738,0.010001
18,2,Billy Dee Williams,percent,0.03458916393442623,0.889999,0.03459116393442623
18,5,Meryl Davis,percent,0.009999000000000001,0.9013674596273291,0.01
18,5,Charlie White,percent,0.009999000000000001,0.9013674596273291,0.01
18,5,Danica McKellar,percent,0.009999000000000001,0.9013674596273291,0.9013654596273292
18,5,NeNe Leakes,percent,0.009999000000000001,0.9013674596273291,0.01
18,5,Amy Purdy,percent,0.009999000000000001,0.9013674596273291,0.01
18,5,James Maslow,percent,0.009999000000000001,0.9013674596273291,0.01
18,5,Candace Cameron Bure,percent,0.009999000000000001,0.9013674596273291,0.01
18,5,Cody Simpson,percent,0.009999000000000001,0.11663238233264318,0.01
18,5,Drew Carey,percent,0.028632540372670816,0.9200010000000001,0.028634540372670818
18,6,Meryl Davis,percent,0.009999000000000001,0.930001,0.01
18,6,Charlie White,percent,0.009999000000000001,0.930001,0.01
18,6,Danica McKellar,percent,0.009999000000000001,0.930001,0.9299989999999999
18,6,NeNe Leakes,percent,0.009999000000000001,0.930001,0.01
18,6,Amy Purdy,percent,0.009999000000000001,0.930001,0.01
18,6,James Maslow,percent,0.009999000000000001,0.930001,0.01
18,6,Candace Cameron Bure,percent,0.009999000000000001,0.930001,0.010001
18,6,Drew Carey,percent,0.009999000000000001,0.13652507269503547,0.01
18,7,Meryl Davis,percent,0.009999000000000001,0.940001,0.13156423094297007
18,7,Charlie White,percent,0.009999000000000001,0.940001,0.14539822303783173
18,7,Danica McKellar,percent,0.009999000000000001,0.940001,0.14342193845285148
18,7,Amy Purdy,percent,0.009999000000000001,0.940001,0.13749308469791077
18,7,James Maslow,percent,0.009999000000000001,0.940001,0.14737450762281196
18,7,Candace Cameron Bure,percent,0.009999000000000001,0.940001,0.13946936928289103
18,7,NeNe Leakes,percent,0.009999000000000001,0.15527978881987578,0.15527864596273291
18,8,Meryl Davis,percent,0.018848557522123905,0.9323008849557521,0.018850557522123907
18,8,Charlie White,percent,0.009999000000000001,0.9234503274336282,0.01
18,8,Danica McKellar,percent,0.009999000000000001,0.16519207374631267,0.01
18,8,Amy Purdy,percent,0.009999000000000001,0.9234503274336282,0.01
18,8,James Maslow,percent,0.018848557522123905,0.9323008849557521,0.9322988849557521
18,8,Candace Cameron Bure,percent,0.018848557522123905,0.9323008849557521,0.018850557522123907
18,9,Meryl Davis,percent,0.009999000000000001,0.9495287958115183,0.01
18,9,Charlie White,percent,0.009999000000000001,0.20104752041884816,0.01
18,9,Amy Purdy,percent,0.009999000000000001,0.9495287958115183,0.01
18,9,James Maslow,percent,0.009999000000000001,0.9495297958115183,0.9495277958115184
18,9,Candace Cameron Bure,percent,0.020470204188481656,0.960001,0.020472204188481658
18,10,Meryl Davis,percent,0.009999000000000001,0.943836404268382,0.01
18,10,Amy Purdy,percent,0.009999000000000001,0.943836404268382,0.01
18,10,James Maslow,percent,0.009999000000000001,0.24709293509868627,0.01
18,10,Candace Cameron Bure,percent,0.036163595731618,0.970001,0.97
19,1,Lolo Jones,percent,0.009999000000000001,0.09470652274607118,0.01
19,1,Jonathan Bennett,percent,0.009999000000000001,0.8746246559139785,0.01
19,1,Tavis Smiley,percent,0.009999000000000001,0.8746246559139785,0.8746226559139785
19,1,Lea Thompson,percent,0.009999000000000001,0.8746246559139785,0.01
19,1,Sadie Robertson,percent,0.009999000000000001,0.8746246559139785,0.01
19,1,Randy Couture,percent,0.009999000000000001,0.8746246559139785,0.01
19,1,Bethany Mota,percent,0.009999000000000001,0.8746246559139785,0.01
19,1,Michael Waltrip,percent,0.009999000000000001,0.8746246559139785,0.01
19,1,Alfonso Ribeiro,percent,0.009999000000000001,0.8746246559139785,0.01
19,1,Antonio Sabato Jr.,percent,0.009999000000000001,0.8746246559139785,0.01
