season,contestant,week,judge1,judge2,judge3,judge4,total_score,num_judges,all_na,has_score
20,Riker Lynch,9,10.0,10.0,10.0,10.0,40.0,4,False,True
20,Riker Lynch,10,10.0,10.0,10.0,10.0,40.0,4,False,True
20,Riker Lynch,11,,,,,,0,True,False
20,Rumer Willis,1,8.0,8.0,8.0,8.0,32.0,4,False,True
20,Rumer Willis,2,8.0,8.0,8.0,8.0,32.0,4,False,True
20,Rumer Willis,3,8.0,9.0,8.0,8.0,33.0,4,False,True
20,Rumer Willis,4,9.0,8.0,9.0,9.0,35.0,4,False,True
20,Rumer Willis,5,10.0,9.0,10.0,10.0,39.0,4,False,True
20,Rumer Willis,6,9.0,8.5,8.5,9.5,35.5,4,False,True
20,Rumer Willis,7,8.5,9.5,9.5,9.5,37.0,4,False,True
20,Rumer Willis,8,10.0,10.0,10.0,10.0,40.0,4,False,True
20,Rumer Willis,9,10.0,9.5,9.5,10.0,39.0,4,False,True
20,Rumer Willis,10,10.0,10.0,10.0,10.0,40.0,4,False,True
20,Rumer Willis,11,,,,,,0,True,False
20,Nastia Liukin,1,7.0,7.0,8.0,8.0,30.0,4,False,True
20,Nastia Liukin,2,9.0,8.0,8.0,9.0,34.0,4,False,True
20,Nastia Liukin,3,9.0,8.0,9.0,8.0,34.0,4,False,True
20,Nastia Liukin,4,9.0,8.0,9.0,10.0,36.0,4,False,True
20,Nastia Liukin,5,9.0,9.0,10.0,10.0,38.0,4,False,True
20,Nastia Liukin,6,9.5,8.5,9.0,9.5,36.5,4,False,True
20,Nastia Liukin,7,10.75,9.75,9.75,10.75,41.0,4,False,True
20,Nastia Liukin,8,9.5,9.5,9.5,9.5,38.0,4,False,True
20,Nastia Liukin,9,10.0,10.0,10.0,10.0,40.0,4,False,True
20,Nastia Liukin,10,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Nastia Liukin,11,,,,,,0,True,False
20,Michael Sam,1,6.0,6.0,7.0,7.0,26.0,4,False,True
20,Michael Sam,2,7.0,7.0,7.0,7.0,28.0,4,False,True
20,Michael Sam,3,6.0,6.0,6.0,6.0,24.0,4,False,True
20,Michael Sam,4,7.0,7.0,8.0,8.0,30.0,4,False,True
20,Michael Sam,5,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Michael Sam,6,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Michael Sam,7,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Michael Sam,8,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Michael Sam,9,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Michael Sam,10,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Michael Sam,11,,,,,,0,True,False
20,Robert Herjavec,1,7.0,7.0,7.0,7.0,28.0,4,False,True
20,Robert Herjavec,2,7.0,7.0,7.0,7.0,28.0,4,False,True
20,Robert Herjavec,3,7.0,7.0,8.0,7.0,29.0,4,False,True
20,Robert Herjavec,4,8.0,9.0,8.0,9.0,34.0,4,False,True
20,Robert Herjavec,5,6.0,6.0,6.0,6.0,24.0,4,False,True
20,Robert Herjavec,6,8.5,8.0,8.5,8.5,33.5,4,False,True
20,Robert Herjavec,7,7.0,8.0,8.0,8.0,31.0,4,False,True
20,Robert Herjavec,8,7.5,7.5,8.5,7.5,31.0,4,False,True
20,Robert Herjavec,9,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Robert Herjavec,10,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Robert Herjavec,11,,,,,,0,True,False
20,Charlotte McKinney,1,6.0,5.0,5.0,6.0,22.0,4,False,True
20,Charlotte McKinney,2,7.0,6.0,7.0,6.0,26.0,4,False,True
20,Charlotte McKinney,3,6.0,5.0,5.0,6.0,22.0,4,False,True
20,Charlotte McKinney,4,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Charlotte McKinney,5,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Charlotte McKinney,6,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Charlotte McKinney,7,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Charlotte McKinney,8,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Charlotte McKinney,9,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Charlotte McKinney,10,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Charlotte McKinney,11,,,,,,0,True,False
20,Noah Galloway,1,7.0,6.0,6.0,7.0,26.0,4,False,True
20,Noah Galloway,2,7.0,6.0,7.0,7.0,27.0,4,False,True
20,Noah Galloway,3,7.0,7.0,8.0,8.0,30.0,4,False,True
20,Noah Galloway,4,8.0,8.0,8.0,8.0,32.0,4,False,True
20,Noah Galloway,5,7.0,7.0,7.0,7.0,28.0,4,False,True
20,Noah Galloway,6,8.5,8.0,8.5,9.0,34.0,4,False,True
20,Noah Galloway,7,10.5,8.5,9.5,9.5,38.0,4,False,True
20,Noah Galloway,8,8.0,7.5,8.0,8.0,31.5,4,False,True
20,Noah Galloway,9,9.5,9.5,9.5,9.5,38.0,4,False,True
20,Noah Galloway,10,9.0,9.0,9.0,9.0,36.0,4,False,True
20,Noah Galloway,11,,,,,,0,True,False
20,Redfoo,1,6.0,5.0,5.0,6.0,22.0,4,False,True
20,Redfoo,2,8.0,7.0,8.0,8.0,31.0,4,False,True
20,Redfoo,3,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Redfoo,4,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Redfoo,5,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Redfoo,6,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Redfoo,7,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Redfoo,8,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Redfoo,9,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Redfoo,10,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Redfoo,11,,,,,,0,True,False
20,Patti LaBelle,1,7.0,6.0,6.0,6.0,25.0,4,False,True
20,Patti LaBelle,2,7.0,7.0,7.0,7.0,28.0,4,False,True
20,Patti LaBelle,3,6.0,5.0,5.0,6.0,22.0,4,False,True
20,Patti LaBelle,4,8.0,7.0,7.0,8.0,30.0,4,False,True
20,Patti LaBelle,5,7.0,6.0,7.0,7.0,27.0,4,False,True
20,Patti LaBelle,6,9.0,8.0,8.5,8.5,34.0,4,False,True
20,Patti LaBelle,7,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Patti LaBelle,8,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Patti LaBelle,9,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Patti LaBelle,10,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Patti LaBelle,11,,,,,,0,True,False
20,Chris Soules,1,7.0,6.0,6.0,7.0,26.0,4,False,True
20,Chris Soules,2,5.0,6.0,5.0,5.0,21.0,4,False,True
20,Chris Soules,3,7.0,7.0,7.0,7.0,28.0,4,False,True
20,Chris Soules,4,7.0,6.0,7.0,7.0,27.0,4,False,True
20,Chris Soules,5,7.0,6.0,7.0,7.0,27.0,4,False,True
20,Chris Soules,6,9.0,8.0,9.0,9.0,35.0,4,False,True
20,Chris Soules,7,8.0,7.0,8.0,8.0,31.0,4,False,True
20,Chris Soules,8,8.0,7.5,8.5,8.0,32.0,4,False,True
20,Chris Soules,9,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Chris Soules,10,0.0,0.0,0.0,0.0,0.0,4,False,False
20,Chris Soules,11,,,,,,0,True,False
21,Gary Busey,1,5.0,5.0,5.0,,15.0,3,False,True
21,Gary Busey,2,5.5,5.5,5.5,,16.5,3,False,True
21,Gary Busey,3,6.0,7.0,6.0,6.0,25.0,4,False,True
21,Gary Busey,4,5.0,6.0,5.0,,16.0,3,False,True
21,Gary Busey,5,0.0,0.0,0.0,0.0,0.0,4,False,False
21,Gary Busey,6,0.0,0.0,0.0,0.0,0.0,4,False,False
21,Gary Busey,7,0.0,0.0,0.0,,0.0,3,False,False
21,Gary Busey,8,0.0,0.0,0.0,,0.0,3,False,False
21,Gary Busey,9,0.0,0.0,0.0,,0.0,3,False,False
21,Gary Busey,10,0.0,0.0,0.0,,0.0,3,False,False
21,Gary Busey,11,0.0,0.0,0.0,,0.0,3,False,False
21,Alexa PenaVega,1,7.0,7.0,8.0,,22.0,3,False,True
21,Alexa PenaVega,2,7.5,7.5,8.0,,23.0,3,False,True
21,Alexa PenaVega,3,9.0,9.0,9.0,9.0,36.0,4,False,True
21,Alexa PenaVega,4,7.0,7.0,7.0,,21.0,3,False,True
21,Alexa PenaVega,5,10.0,10.0,10.0,10.0,40.0,4,False,True
21,Alexa PenaVega,6,8.0,7.0,7.0,8.0,30.0,4,False,True
21,Alexa PenaVega,7,9.0,9.5,9.0,,27.5,3,False,True
21,Alexa PenaVega,8,9.6666,8.6666,8.6666,,26.9998,3,False,True
21,Alexa PenaVega,9,10.0,10.0,10.0,,30.0,3,False,True
21,Alexa PenaVega,10,0.0,0.0,0.0,,0.0,3,False,False
21,Alexa PenaVega,11,0.0,0.0,0.0,,0.0,3,False,False
21,Carlos PenaVega,1,8.0,8.0,7.0,,23.0,3,False,True
21,Carlos PenaVega,2,7.5,7.5,7.5,,22.5,3,False,True
21,Carlos PenaVega,3,7.0,8.0,8.0,8.0,31.0,4,False,True
21,Carlos PenaVega,4,9.0,8.0,8.0,,25.0,3,False,True
21,Carlos PenaVega,5,10.0,10.0,9.0,10.0,39.0,4,False,True
21,Carlos PenaVega,6,10.0,9.0,9.0,10.0,38.0,4,False,True
21,Carlos PenaVega,7,9.0,10.0,9.0,,28.0,3,False,True
21,Carlos PenaVega,8,9.6666,9.6666,9.6666,,28.9998,3,False,True
21,Carlos PenaVega,9,9.0,9.0,9.0,,27.0,3,False,True
21,Carlos PenaVega,10,10.0,10.5,11.0,,31.5,3,False,True
21,Carlos PenaVega,11,10.0,10.0,10.0,,30.0,3,False,True
21,Victor Espinoza,1,5.0,5.0,5.0,,15.0,3,False,True
21,Victor Espinoza,2,6.5,5.5,6.5,,18.5,3,False,True
21,Victor Espinoza,3,0.0,0.0,0.0,0.0,0.0,4,False,False
21,Victor Espinoza,4,0.0,0.0,0.0,,0.0,3,False,False
21,Victor Espinoza,5,0.0,0.0,0.0,0.0,0.0,4,False,False
21,Victor Espinoza,6,0.0,0.0,0.0,0.0,0.0,4,False,False
21,Victor Espinoza,7,0.0,0.0,0.0,,0.0,3,False,False
21,Victor Espinoza,8,0.0,0.0,0.0,,0.0,3,False,False
21,Victor Espinoza,9,0.0,0.0,0.0,,0.0,3,False,False
21,Victor Espinoza,10,0.0,0.0,0.0,,0.0,3,False,False
21,Victor Espinoza,11,0.0,0.0,0.0,,0.0,3,False,False
21,Alek Skarlatos,1,8.0,7.0,7.0,,22.0,3,False,True
21,Alek Skarlatos,2,7.5,7.0,8.0,,22.5,3,False,True
21,Alek Skarlatos,3,8.0,8.0,9.0,8.0,33.0,4,False,True
21,Alek Skarlatos,4,8.0,8.0,8.0,,24.0,3,False,True
21,Alek Skarlatos,5,8.0,7.0,7.0,7.0,29.0,4,False,True
21,Alek Skarlatos,6,8.0,8.0,7.0,7.0,30.0,4,False,True
21,Alek Skarlatos,7,9.0,9.0,8.5,,26.5,3,False,True
21,Alek Skarlatos,8,9.0,8.0,8.0,,25.0,3,False,True
21,Alek Skarlatos,9,8.5,8.5,8.5,,25.5,3,False,True
21,Alek Skarlatos,10,9.5,9.5,9.5,,28.5,3,False,True
21,Alek Skarlatos,11,9.3333,9.3333,9.3333,,27.999899999999997,3,False,True
21,Chaka Khan,1,5.0,4.0,4.0,,13.0,3,False,True
21,Chaka Khan,2,5.0,5.0,5.0,,15.0,3,False,True
21,Chaka Khan,3,0.0,0.0,0.0,0.0,0.0,4,False,False
21,Chaka Khan,4,0.0,0.0,0.0,,0.0,3,False,False
21,Chaka Khan,5,0.0,0.0,0.0,0.0,0.0,4,False,False
21,Chaka Khan,6,0.0,0.0,0.0,0.0,0.0,4,False,False
21,Chaka Khan,7,0.0,0.0,0.0,,0.0,3,False,False
21,Chaka Khan,8,0.0,0.0,0.0,,0.0,3,False,False
21,Chaka Khan,9,0.0,0.0,0.0,,0.0,3,False,False
21,Chaka Khan,10,0.0,0.0,0.0,,0.0,3,False,False
21,Chaka Khan,11,0.0,0.0,0.0,,0.0,3,False,False
21,Andy Grammer,1,7.0,7.0,7.0,,21.0,3,False,True
21,Andy Grammer,2,7.5,7.5,7.0,,22.0,3,False,True
21,Andy Grammer,3,7.0,7.0,8.0,7.0,29.0,4,False,True
21,Andy Grammer,4,7.0,8.0,8.0,,23.0,3,False,True
21,Andy Grammer,5,9.0,9.0,9.0,9.0,36.0,4,False,True
21,Andy Grammer,6,10.0,10.0,10.0,10.0,40.0,4,False,True
21,Andy Grammer,7,9.5,9.5,9.0,,28.0,3,False,True
21,Andy Grammer,8,8.6666,7.6666,7.6666,,23.9998,3,False,True
21,Andy Grammer,9,0.0,0.0,0.0,,0.0,3,False,False
21,Andy Grammer,10,0.0,0.0,0.0,,0.0,3,False,False
21,Andy Grammer,11,0.0,0.0,0.0,,0.0,3,False,False
21,Tamar Braxton,1,8.0,7.0,8.0,,23.0,3,False,True
21,Tamar Braxton,2,8.0,8.0,8.5,,24.5,3,False,True
21,Tamar Braxton,3,8.0,9.0,8.0,8.0,33.0,4,False,True
21,Tamar Braxton,4,9.0,9.0,9.0,,27.0,3,False,True
21,Tamar Braxton,5,7.0,7.0,8.0,7.0,29.0,4,False,True
21,Tamar Braxton,6,10.0,10.0,10.0,10.0,40.0,4,False,True
21,Tamar Braxton,7,9.0,9.0,9.0,,27.0,3,False,True
21,Tamar Braxton,8,9.0,9.0,10.0,,28.0,3,False,True
21,Tamar Braxton,9,8.5,8.0,8.0,,24.5,3,False,True
21,Tamar Braxton,10,0.0,0.0,0.0,,0.0,3,False,False
21,Tamar Braxton,11,0.0,0.0,0.0,,0.0,3,False,False
21,Nick Carter,1,8.0,8.0,8.0,,24.0,3,False,True
21,Nick Carter,2,7.5,7.5,7.5,,22.5,3,False,True
21,Nick Carter,3,9.0,9.0,9.0,9.0,36.0,4,False,True
21,Nick Carter,4,9.0,9.0,9.0,,27.0,3,False,True
21,Nick Carter,5,9.0,9.0,8.0,9.0,35.0,4,False,True
21,Nick Carter,6,9.0,10.0,10.0,10.0,39.0,4,False,True
21,Nick Carter,7,9.0,9.0,9.0,,27.0,3,False,True
21,Nick Carter,8,11.0,11.0,11.0,,33.0,3,False,True
21,Nick Carter,9,9.0,9.0,9.5,,27.5,3,False,True
21,Nick Carter,10,9.0,9.0,9.0,,27.0,3,False,True
21,Nick Carter,11,10.0,10.0,10.0,,30.0,3,False,True
21,Hayes Grier,1,7.0,7.0,7.0,,21.0,3,False,True
21,Hayes Grier,2,8.0,7.0,7.5,,22.5,3,False,True
21,Hayes Grier,3,7.0,8.0,7.0,8.0,30.0,4,False,True
21,Hayes Grier,4,9.0,9.0,9.0,,27.0,3,False,True
21,Hayes Grier,5,8.0,8.0,7.0,7.0,30.0,4,False,True
21,Hayes Grier,6,8.0,8.0,8.0,8.0,32.0,4,False,True
21,Hayes Grier,7,9.0,9.5,9.5,,28.0,3,False,True
21,Hayes Grier,8,0.0,0.0,0.0,,0.0,3,False,False
21,Hayes Grier,9,0.0,0.0,0.0,,0.0,3,False,False
21,Hayes Grier,10,0.0,0.0,0.0,,0.0,3,False,False
21,Hayes Grier,11,0.0,0.0,0.0,,0.0,3,False,False
21,Bindi Irwin,1,8.0,8.0,8.0,,24.0,3,False,True
21,Bindi Irwin,2,8.0,8.0,8.0,,24.0,3,False,True
21,Bindi Irwin,3,8.0,8.0,8.0,8.0,32.0,4,False,True
21,Bindi Irwin,4,9.0,9.0,10.0,,28.0,3,False,True
21,Bindi Irwin,5,9.0,9.0,10.0,9.0,37.0,4,False,True
21,Bindi Irwin,6,10.0,10.0,10.0,10.0,40.0,4,False,True
21,Bindi Irwin,7,9.5,10.0,9.5,,29.0,3,False,True
21,Bindi Irwin,8,10.0,9.0,9.0,,28.0,3,False,True
21,Bindi Irwin,9,10.0,10.0,10.0,,30.0,3,False,True
21,Bindi Irwin,10,10.5,10.5,10.5,,31.5,3,False,True
21,Bindi Irwin,11,10.0,10.0,10.0,,30.0,3,False,True
21,Kim Zolciak-Biermann,1,4.0,4.0,4.0,,12.0,3,False,True
21,Kim Zolciak-Biermann,2,6.5,6.0,6.0,,18.5,3,False,True
21,Kim Zolciak-Biermann,3,0.0,0.0,0.0,0.0,0.0,4,False,False
21,Kim Zolciak-Biermann,4,0.0,0.0,0.0,,0.0,3,False,False
21,Kim Zolciak-Biermann,5,0.0,0.0,0.0,0.0,0.0,4,False,False
21,Kim Zolciak-Biermann,6,0.0,0.0,0.0,0.0,0.0,4,False,False
21,Kim Zolciak-Biermann,7,0.0,0.0,0.0,,0.0,3,False,False
21,Kim Zolciak-Biermann,8,0.0,0.0,0.0,,0.0,3,False,False
21,Kim Zolciak-Biermann,9,0.0,0.0,0.0,,0.0,3,False,False
21,Kim Zolciak-Biermann,10,0.0,0.0,0.0,,0.0,3,False,False
21,Kim Zolciak-Biermann,11,0.0,0.0,0.0,,0.0,3,False,False
21,Paula Deen,1,5.0,5.0,5.0,,15.0,3,False,True
21,Paula Deen,2,6.5,6.0,6.0,,18.5,3,False,True
21,Paula Deen,3,5.0,5.0,5.0,5.0,20.0,4,False,True
21,Paula Deen,4,6.0,6.0,6.0,,18.0,3,False,True
21,Paula Deen,5,7.0,7.0,6.0,6.0,26.0,4,False,True
21,Paula Deen,6,6.0,6.0,6.0,6.0,24.0,4,False,True
21,Paula Deen,7,0.0,0.0,0.0,,0.0,3,False,False
21,Paula Deen,8,0.0,0.0,0.0,,0.0,3,False,False
21,Paula Deen,9,0.0,0.0,0.0,,0.0,3,False,False
21,Paula Deen,10,0.0,0.0,0.0,,0.0,3,False,False
21,Paula Deen,11,0.0,0.0,0.0,,0.0,3,False,False
22,Mischa Barton,1,5.0,5.0,6.0,,16.0,3,False,True
22,Mischa Barton,2,5.0,5.0,5.0,,15.0,3,False,True
22,Mischa Barton,3,6.0,6.0,6.0,,18.0,3,False,True
22,Mischa Barton,4,0.0,0.0,0.0,0.0,0.0,4,False,False
22,Mischa Barton,5,0.0,0.0,0.0,0.0,0.0,4,False,False
22,Mischa Barton,6,0.0,0.0,0.0,,0.0,3,False,False
22,Mischa Barton,7,0.0,0.0,0.0,,0.0,3,False,False
22,Mischa Barton,8,0.0,0.0,0.0,,0.0,3,False,False
22,Mischa Barton,9,0.0,0.0,0.0,,0.0,3,False,False
22,Mischa Barton,10,0.0,0.0,0.0,,0.0,3,False,False
22,Mischa Barton,11,,,,,,0,True,False
22,Kim Fields,1,7.0,6.0,7.0,,20.0,3,False,True
22,Kim Fields,2,7.0,6.0,6.0,,19.0,3,False,True
22,Kim Fields,3,8.0,7.0,7.0,,22.0,3,False,True
22,Kim Fields,4,8.0,8.0,8.0,8.0,32.0,4,False,True
22,Kim Fields,5,8.0,6.0,6.0,8.0,28.0,4,False,True
22,Kim Fields,6,8.0,8.0,8.0,,24.0,3,False,True
22,Kim Fields,7,8.5,8.5,9.0,,26.0,3,False,True
22,Kim Fields,8,0.0,0.0,0.0,,0.0,3,False,False
22,Kim Fields,9,0.0,0.0,0.0,,0.0,3,False,False
22,Kim Fields,10,0.0,0.0,0.0,,0.0,3,False,False
22,Kim Fields,11,,,,,,0,True,False
22,Jodie Sweetin,1,7.0,6.0,7.0,,20.0,3,False,True
22,Jodie Sweetin,2,7.0,7.0,7.0,,21.0,3,False,True
22,Jodie Sweetin,3,8.0,7.0,8.0,,23.0,3,False,True
22,Jodie Sweetin,4,7.0,6.0,7.0,7.0,27.0,4,False,True
22,Jodie Sweetin,5,9.0,8.0,9.0,9.0,35.0,4,False,True
22,Jodie Sweetin,6,9.0,8.0,8.0,,25.0,3,False,True
22,Jodie Sweetin,7,8.0,8.5,9.0,,25.5,3,False,True
22,Jodie Sweetin,8,10.0,10.0,10.0,,30.0,3,False,True
22,Jodie Sweetin,9,0.0,0.0,0.0,,0.0,3,False,False
22,Jodie Sweetin,10,0.0,0.0,0.0,,0.0,3,False,False
22,Jodie Sweetin,11,,,,,,0,True,False
22,Doug Flutie,1,5.0,5.0,5.0,,15.0,3,False,True
22,Doug Flutie,2,7.0,6.0,7.0,,20.0,3,False,True
22,Doug Flutie,3,7.0,6.0,7.0,,20.0,3,False,True
22,Doug Flutie,4,6.0,6.0,6.0,6.0,24.0,4,False,True
22,Doug Flutie,5,7.0,7.0,7.0,7.0,28.0,4,False,True
22,Doug Flutie,6,7.0,7.0,7.0,,21.0,3,False,True
22,Doug Flutie,7,0.0,0.0,0.0,,0.0,3,False,False
22,Doug Flutie,8,0.0,0.0,0.0,,0.0,3,False,False
22,Doug Flutie,9,0.0,0.0,0.0,,0.0,3,False,False
22,Doug Flutie,10,0.0,0.0,0.0,,0.0,3,False,False
22,Doug Flutie,11,,,,,,0,True,False
22,Von Miller,1,8.0,6.0,7.0,,21.0,3,False,True
22,Von Miller,2,7.0,6.0,7.0,,20.0,3,False,True
22,Von Miller,3,7.0,6.0,7.0,,20.0,3,False,True
22,Von Miller,4,8.0,8.0,8.0,8.0,32.0,4,False,True
22,Von Miller,5,8.0,7.0,7.0,7.0,29.0,4,False,True
22,Von Miller,6,8.0,8.0,8.0,,24.0,3,False,True
22,Von Miller,7,8.5,8.5,9.0,,26.0,3,False,True
22,Von Miller,8,0.0,0.0,0.0,,0.0,3,False,False
22,Von Miller,9,0.0,0.0,0.0,,0.0,3,False,False
22,Von Miller,10,0.0,0.0,0.0,,0.0,3,False,False
22,Von Miller,11,,,,,,0,True,False
22,Antonio Brown,1,8.0,6.0,7.0,,21.0,3,False,True
22,Antonio Brown,2,6.0,6.0,7.0,,19.0,3,False,True
22,Antonio Brown,3,7.0,6.0,7.0,,20.0,3,False,True
22,Antonio Brown,4,9.0,8.0,9.0,9.0,35.0,4,False,True
22,Antonio Brown,5,7.0,6.0,6.0,7.0,26.0,4,False,True
22,Antonio Brown,6,9.0,9.0,9.0,,27.0,3,False,True
22,Antonio Brown,7,8.5,8.5,9.0,,26.0,3,False,True
22,Antonio Brown,8,9.0,9.0,9.0,,27.0,3,False,True
22,Antonio Brown,9,9.0,9.0,9.5,,27.5,3,False,True
22,Antonio Brown,10,0.0,0.0,0.0,,0.0,3,False,False
22,Antonio Brown,11,,,,,,0,True,False
22,Paige VanZant,1,7.0,7.0,7.0,,21.0,3,False,True
22,Paige VanZant,2,8.0,8.0,8.0,,24.0,3,False,True
22,Paige VanZant,3,8.0,7.0,8.0,,23.0,3,False,True
22,Paige VanZant,4,9.0,9.0,9.0,9.0,36.0,4,False,True
22,Paige VanZant,5,8.0,8.0,7.0,8.0,31.0,4,False,True
22,Paige VanZant,6,9.0,10.0,9.0,,28.0,3,False,True
22,Paige VanZant,7,9.0,9.0,9.5,,27.5,3,False,True
22,Paige VanZant,8,10.0,9.0,9.0,,28.0,3,False,True
22,Paige VanZant,9,10.0,9.5,10.0,,29.5,3,False,True
22,Paige VanZant,10,10.0,9.6666,10.0,,29.666600000000003,3,False,True
22,Paige VanZant,11,,,,,,0,True,False
22,Geraldo Rivera,1,5.0,4.0,4.0,,13.0,3,False,True
22,Geraldo Rivera,2,5.0,4.0,4.0,,13.0,3,False,True
22,Geraldo Rivera,3,0.0,0.0,0.0,,0.0,3,False,False
22,Geraldo Rivera,4,0.0,0.0,0.0,0.0,0.0,4,False,False
22,Geraldo Rivera,5,0.0,0.0,0.0,0.0,0.0,4,False,False
22,Geraldo Rivera,6,0.0,0.0,0.0,,0.0,3,False,False
22,Geraldo Rivera,7,0.0,0.0,0.0,,0.0,3,False,False
22,Geraldo Rivera,8,0.0,0.0,0.0,,0.0,3,False,False
22,Geraldo Rivera,9,0.0,0.0,0.0,,0.0,3,False,False
22,Geraldo Rivera,10,0.0,0.0,0.0,,0.0,3,False,False
22,Geraldo Rivera,11,,,,,,0,True,False
22,Nyle DiMarco,1,8.0,7.0,8.0,,23.0,3,False,True
22,Nyle DiMarco,2,7.0,6.0,7.0,,20.0,3,False,True
22,Nyle DiMarco,3,8.0,8.0,9.0,,25.0,3,False,True
22,Nyle DiMarco,4,8.0,8.0,9.0,9.0,34.0,4,False,True
22,Nyle DiMarco,5,9.0,10.0,9.0,9.0,37.0,4,False,True
22,Nyle DiMarco,6,8.0,8.0,9.0,,25.0,3,False,True
22,Nyle DiMarco,7,9.5,9.0,9.5,,28.0,3,False,True
22,Nyle DiMarco,8,10.0,9.0,10.0,,29.0,3,False,True
22,Nyle DiMarco,9,9.5,9.5,9.5,,28.5,3,False,True
22,Nyle DiMarco,10,9.6666,9.6666,9.6666,,28.9998,3,False,True
22,Nyle DiMarco,11,,,,,,0,True,False
22,Ginger Zee,1,8.0,7.0,8.0,,23.0,3,False,True
22,Ginger Zee,2,7.0,7.0,7.0,,21.0,3,False,True
22,Ginger Zee,3,7.0,7.0,7.0,,21.0,3,False,True
22,Ginger Zee,4,9.0,9.0,9.0,9.0,36.0,4,False,True
22,Ginger Zee,5,8.0,8.0,8.0,8.0,32.0,4,False,True
22,Ginger Zee,6,8.0,8.0,8.0,,24.0,3,False,True
22,Ginger Zee,7,9.0,9.0,9.5,,27.5,3,False,True
22,Ginger Zee,8,10.0,10.0,10.0,,30.0,3,False,True
22,Ginger Zee,9,9.0,9.5,9.5,,28.0,3,False,True
22,Ginger Zee,10,9.3333,9.6666,9.3333,,28.333199999999998,3,False,True
22,Ginger Zee,11,,,,,,0,True,False
22,Wanya Morris,1,8.0,7.0,8.0,,23.0,3,False,True
22,Wanya Morris,2,8.0,8.0,8.0,,24.0,3,False,True
22,Wanya Morris,3,8.0,8.0,8.0,,24.0,3,False,True
22,Wanya Morris,4,8.0,9.0,9.0,9.0,35.0,4,False,True
22,Wanya Morris,5,8.0,7.0,7.0,8.0,30.0,4,False,True
22,Wanya Morris,6,10.0,9.0,10.0,,29.0,3,False,True
22,Wanya Morris,7,9.0,9.0,9.5,,27.5,3,False,True
22,Wanya Morris,8,8.0,8.0,9.0,,25.0,3,False,True
22,Wanya Morris,9,10.0,10.0,10.0,,30.0,3,False,True
22,Wanya Morris,10,0.0,0.0,0.0,,0.0,3,False,False
22,Wanya Morris,11,,,,,,0,True,False
22,Marla Maples,1,7.0,7.0,7.0,,21.0,3,False,True
22,Marla Maples,2,7.0,6.0,7.0,,20.0,3,False,True
22,Marla Maples,3,7.0,7.0,7.0,,21.0,3,False,True
22,Marla Maples,4,7.0,7.0,7.0,7.0,28.0,4,False,True
22,Marla Maples,5,0.0,0.0,0.0,0.0,0.0,4,False,False
22,Marla Maples,6,0.0,0.0,0.0,,0.0,3,False,False
22,Marla Maples,7,0.0,0.0,0.0,,0.0,3,False,False
22,Marla Maples,8,0.0,0.0,0.0,,0.0,3,False,False
22,Marla Maples,9,0.0,0.0,0.0,,0.0,3,False,False
22,Marla Maples,10,0.0,0.0,0.0,,0.0,3,False,False
22,Marla Maples,11,,,,,,0,True,False
23,Jake T. Austin,1,5.0,6.0,5.0,6.0,22.0,4,False,True
23,Jake T. Austin,2,6.0,6.0,6.0,6.0,24.0,4,False,True
23,Jake T. Austin,3,0.0,0.0,0.0,0.0,0.0,4,False,False
23,Jake T. Austin,4,0.0,0.0,0.0,,0.0,3,False,False
23,Jake T. Austin,5,0.0,0.0,0.0,,0.0,3,False,False
23,Jake T. Austin,6,0.0,0.0,0.0,0.0,0.0,4,False,False
23,Jake T. Austin,7,0.0,0.0,0.0,0.0,0.0,4,False,False
23,Jake T. Austin,8,0.0,0.0,0.0,,0.0,3,False,False
23,Jake T. Austin,9,0.0,0.0,0.0,0.0,0.0,4,False,False
